code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
L11.1,Transient acantholytic dermatosis [Grover],0.49999999875,0.24999999968749997,0.33333332833333335,2,2,6,8,23.0
L12.0,Bullous pemphigoid,0.6999999996499999,0.9999999992857143,0.8235294064359862,14,6,0,14,56.0
L20.9,"Atopic dermatitis, unspecified",0.5454545449586776,0.4999999995833333,0.5217391249905482,6,5,6,12,30.0
L21.8,Other seborrheic dermatitis,0.0,0.0,0.0,0,0,3,3,8.0
L21.9,"Seborrheic dermatitis, unspecified",0.5238095235600907,0.6874999995703125,0.5945945893644997,11,10,5,16,76.0
L23.1,Allergic contact dermatitis due to adhesives,0.0,0.0,0.0,0,0,3,3,12.0
L23.7,"Allergic contact dermatitis due to plants, except food",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,7.0
L23.9,"Allergic contact dermatitis, unspecified cause",0.0,0.0,0.0,0,0,3,3,15.0
L24.89,Irritant contact dermatitis due to other agents,0.0,0.0,0.0,0,1,4,4,21.0
L24.9,"Irritant contact dermatitis, unspecified cause",0.3999999992,0.3999999992,0.39999999420000004,2,3,3,5,25.0
L25.8,Unspecified contact dermatitis due to other agents,0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,18.0
L25.9,"Unspecified contact dermatitis, unspecified cause",0.24242424235078053,0.470588235017301,0.31999999538400004,8,25,9,17,85.0
L27.0,Generalized skin eruption due to drugs and medicaments taken internally,0.4656488549262863,0.6039603959798059,0.5258620640037902,61,70,40,101,500.0
L27.1,Localized skin eruption due to drugs and medicaments taken internally,0.07142857137755101,0.027777777770061726,0.0399999959520004,1,13,35,36,129.0
L28.0,Lichen simplex chronicus,0.6249999992187499,0.7142857132653061,0.6666666608,5,3,2,7,30.0
L28.1,Prurigo nodularis,0.28571428551020406,0.6666666655555555,0.3999999954,4,10,2,6,21.0
L29.2,Pruritus vulvae,0.0,0.0,0.0,0,0,2,2,8.0
L29.8,Other pruritus,0.2580645160457856,0.20512820507560814,0.22857142357142868,8,23,31,39,120.0
L29.9,"Pruritus, unspecified",0.5797101448435203,0.3846153845784024,0.4624277408159311,40,29,64,104,465.0
L30.4,Erythema intertrigo,0.6521739127599243,0.6521739127599243,0.6521739077599243,15,8,8,23,103.0
L30.8,Other specified dermatitis,0.06666666662222222,0.05263157891966759,0.058823524446367195,1,14,18,19,57.0
L30.9,"Dermatitis, unspecified",0.6666666665359477,0.326923076891642,0.43870967294734653,34,17,70,104,353.0
L40.0,Psoriasis vulgaris,0.4444444439506172,0.49999999937499995,0.4705882297577854,4,5,4,8,39.0
L40.4,Guttate psoriasis,0.4999999975,0.9999999900000002,0.6666666577777778,1,1,0,1,7.0
L40.50,"Arthropathic psoriasis, unspecified",0.7714285713183674,0.9152542371330078,0.8372092972321377,54,16,5,59,276.0
L40.8,Other psoriasis,0.0,0.0,0.0,0,0,5,5,19.0
L40.9,"Psoriasis, unspecified",0.5026737967645629,0.5838509316407545,0.5402298800543336,94,93,67,161,590.0
L43.9,"Lichen planus, unspecified",0.0,0.0,0.0,0,0,4,4,15.0
L50.0,Allergic urticaria,0.22222222213991769,0.4999999995833333,0.30769230327416175,6,21,6,12,65.0
L50.1,Idiopathic urticaria,0.7999999984,0.9999999975,0.8888888819753088,4,1,0,4,6.0
L50.8,Other urticaria,0.249999999375,0.14285714265306124,0.1818181768595043,1,3,6,7,31.0
L50.9,"Urticaria, unspecified",0.1764705881314879,0.29999999969999996,0.22222221739369005,3,14,7,10,47.0
L51.1,Stevens-Johnson syndrome,0.0,0.0,0.0,0,1,2,2,10.0
L52,Erythema nodosum,0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,20.0
L53.8,Other specified erythematous conditions,0.0999999999,0.09090909082644627,0.09523809015873042,1,9,10,11,43.0
L53.9,"Erythematous condition, unspecified",0.0,0.0,0.0,0,18,31,31,103.0
L57.0,Actinic keratosis,0.5714285710204081,0.319999999872,0.410256405443787,8,6,17,25,94.0
L57.4,Cutis laxa senilis,0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,11.0
L59.8,Other specified disorders of the skin and subcutaneous tissue related to radiation,0.9999999966666667,0.49999999916666665,0.6666666607407408,3,0,3,6,28.0
L60.0,Ingrowing nail,0.1999999996,0.249999999375,0.2222222167901236,1,4,3,4,20.0
L60.3,Nail dystrophy,0.0,0.0,0.0,0,0,2,2,8.0
L60.8,Other nail disorders,0.0,0.0,0.0,0,0,1,1,8.0
L65.8,Other specified nonscarring hair loss,0.0,0.0,0.0,0,0,2,2,12.0
L65.9,"Nonscarring hair loss, unspecified",0.7499999981250001,0.37499999953124996,0.49999999472222234,3,1,5,8,42.0
L68.0,Hirsutism,0.0,0.0,0.0,0,0,2,2,9.0
L70.0,Acne vulgaris,0.0,0.0,0.0,0,1,3,3,13.0
L70.9,"Acne, unspecified",0.24999999984375,0.3333333330555555,0.2857142806122449,4,12,8,12,60.0
L71.9,"Rosacea, unspecified",0.6666666662962962,0.5217391302079395,0.5853658484473528,12,6,11,23,116.0
L72.0,Epidermal cyst,0.49999999875,0.49999999875,0.4999999937500001,2,2,2,4,14.0
L72.3,Sebaceous cyst,0.49999999916666665,0.7499999981250001,0.5999999940000001,3,3,1,4,19.0
L72.8,Other follicular cysts of the skin and subcutaneous tissue,0.0,0.0,0.0,0,0,1,1,8.0
L73.2,Hidradenitis suppurativa,0.6999999996499999,0.5384615382544379,0.6086956469943289,14,6,12,26,129.0
L73.8,Other specified follicular disorders,0.37499999953124996,0.49999999916666665,0.4285714230612245,3,5,3,6,21.0
L73.9,"Follicular disorder, unspecified",0.666666666111111,0.3999999998,0.49999999500000003,8,4,12,20,87.0
L74.0,Miliaria rubra,0.6666666644444444,0.1999999998,0.3076923036686391,2,1,8,10,25.0
L74.3,"Miliaria, unspecified",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,9.0
L76.02,Intraoperative hemorrhage and hematoma of skin and subcutaneous tissue complicating other procedure,0.0,0.0,0.0,0,0,2,2,9.0
L76.21,Postprocedural hemorrhage of skin and subcutaneous tissue following a dermatologic procedure,0.0,0.0,0.0,0,0,6,6,24.0
L76.22,Postprocedural hemorrhage of skin and subcutaneous tissue following other procedure,0.0,0.0,0.0,0,4,33,33,149.0
L76.32,Postprocedural hematoma of skin and subcutaneous tissue following other procedure,0.34042553184246266,0.21621621618699782,0.26446280512260095,16,31,58,74,326.0
L76.34,Postprocedural seroma of skin and subcutaneous tissue following other procedure,0.2916666665451389,0.3181818180371901,0.30434782096408325,7,17,15,22,104.0
L76.82,Other postprocedural complications of skin and subcutaneous tissue,0.0,0.0,0.0,0,0,7,7,32.0
L80,Vitiligo,0.3999999992,0.24999999968749997,0.3076923024852071,2,3,6,8,28.0
L81.4,Other melanin hyperpigmentation,0.0,0.0,0.0,0,0,2,2,9.0
L81.9,"Disorder of pigmentation, unspecified",0.0,0.0,0.0,0,0,1,1,11.0
L82.1,Other seborrheic keratosis,0.2222222219753086,0.09999999995,0.1379310301070156,2,7,18,20,86.0
L83,Acanthosis nigricans,0.0,0.0,0.0,0,0,2,2,11.0
L84,Corns and callosities,0.0,0.0,0.0,0,1,6,6,20.0
L85.3,Xerosis cutis,0.5999999988,0.3333333329629629,0.42857142336734694,3,2,6,9,45.0
L85.8,Other specified epidermal thickening,0.0,0.0,0.0,0,0,2,2,8.0
L85.9,"Epidermal thickening, unspecified",0.0,0.0,0.0,0,0,3,3,12.0
L88,Pyoderma gangrenosum,0.6774193546201873,0.9130434778638941,0.7777777725994515,21,10,2,23,60.0
L89.100,"Pressure ulcer of unspecified part of back, unstageable",0.0,0.0,0.0,0,0,2,2,11.0
L89.102,"Pressure ulcer of unspecified part of back, stage 2",0.0,0.0,0.0,0,0,2,2,9.0
L89.109,"Pressure ulcer of unspecified part of back, unspecified stage",0.0,0.0,0.0,0,0,2,2,8.0
L89.150,"Pressure ulcer of sacral region, unstageable",0.6666666662962962,0.21428571424744897,0.32432432055514976,12,6,44,56,238.0
L89.151,"Pressure ulcer of sacral region, stage 1",0.5789473681163435,0.3666666665444444,0.4489795869054561,11,8,19,30,97.0
L89.152,"Pressure ulcer of sacral region, stage 2",0.6197183097718707,0.5176470587626298,0.5641025590705129,44,27,41,85,418.0
L89.153,"Pressure ulcer of sacral region, stage 3",0.8124999994921874,0.3513513512563915,0.49056603333570675,13,3,24,37,179.0
L89.154,"Pressure ulcer of sacral region, stage 4",0.5901639343294813,0.7346938774010828,0.6545454494859504,36,25,13,49,191.0
L89.159,"Pressure ulcer of sacral region, unspecified stage",0.0,0.0,0.0,0,0,24,24,98.0
L89.210,"Pressure ulcer of right hip, unstageable",0.0,0.0,0.0,0,0,3,3,14.0
L89.214,"Pressure ulcer of right hip, stage 4",0.0,0.0,0.0,0,0,1,1,8.0
L89.220,"Pressure ulcer of left hip, unstageable",0.0,0.0,0.0,0,0,2,2,11.0
L89.224,"Pressure ulcer of left hip, stage 4",0.0,0.0,0.0,0,0,3,3,13.0
L89.301,"Pressure ulcer of unspecified buttock, stage 1",0.0,0.0,0.0,0,0,2,2,8.0
L89.302,"Pressure ulcer of unspecified buttock, stage 2",0.0,0.0,0.0,0,0,4,4,18.0
L89.309,"Pressure ulcer of unspecified buttock, unspecified stage",0.0,0.0,0.0,0,0,1,1,8.0
L89.310,"Pressure ulcer of right buttock, unstageable",0.0,0.0,0.0,0,0,7,7,21.0
L89.311,"Pressure ulcer of right buttock, stage 1",0.0,0.0,0.0,0,0,2,2,8.0
L89.312,"Pressure ulcer of right buttock, stage 2",0.0,0.0,0.0,0,0,13,13,50.0
L89.313,"Pressure ulcer of right buttock, stage 3",0.0,0.0,0.0,0,0,4,4,12.0
L89.314,"Pressure ulcer of right buttock, stage 4",0.0,0.0,0.0,0,0,3,3,13.0
L89.319,"Pressure ulcer of right buttock, unspecified stage",0.0,0.0,0.0,0,1,3,3,13.0
L89.320,"Pressure ulcer of left buttock, unstageable",0.0,0.0,0.0,0,0,8,8,30.0
L89.321,"Pressure ulcer of left buttock, stage 1",0.0,0.0,0.0,0,0,2,2,8.0
L89.322,"Pressure ulcer of left buttock, stage 2",0.0,0.0,0.0,0,0,11,11,49.0
L89.323,"Pressure ulcer of left buttock, stage 3",0.0,0.0,0.0,0,0,4,4,13.0
L89.324,"Pressure ulcer of left buttock, stage 4",0.0,0.0,0.0,0,0,5,5,24.0
L89.329,"Pressure ulcer of left buttock, unspecified stage",0.0,0.0,0.0,0,0,4,4,16.0
L89.529,"Pressure ulcer of left ankle, unspecified stage",0.0,0.0,0.0,0,1,1,1,8.0
L89.610,"Pressure ulcer of right heel, unstageable",0.16666666638888888,0.08333333326388888,0.11111110654321005,1,5,11,12,55.0
L89.611,"Pressure ulcer of right heel, stage 1",0.0,0.0,0.0,0,0,6,6,15.0
L89.612,"Pressure ulcer of right heel, stage 2",0.0,0.0,0.0,0,0,5,5,22.0
L89.613,"Pressure ulcer of right heel, stage 3",0.0,0.0,0.0,0,2,3,3,13.0
L89.614,"Pressure ulcer of right heel, stage 4",0.0,0.0,0.0,0,0,2,2,8.0
L89.619,"Pressure ulcer of right heel, unspecified stage",0.4999999975,0.1111111109876543,0.1818181785123967,1,1,8,9,28.0
L89.620,"Pressure ulcer of left heel, unstageable",0.249999999375,0.05263157891966759,0.08695651879017023,1,3,18,19,58.0
L89.621,"Pressure ulcer of left heel, stage 1",0.0,0.0,0.0,0,0,5,5,21.0
L89.622,"Pressure ulcer of left heel, stage 2",0.0,0.0,0.0,0,0,5,5,20.0
L89.623,"Pressure ulcer of left heel, stage 3",0.0,0.0,0.0,0,1,3,3,17.0
L89.624,"Pressure ulcer of left heel, stage 4",0.0,0.0,0.0,0,0,2,2,11.0
L89.629,"Pressure ulcer of left heel, unspecified stage",0.3333333322222222,0.1111111109876543,0.16666666263888896,1,2,8,9,28.0
L89.810,"Pressure ulcer of head, unstageable",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,9.0
L89.890,"Pressure ulcer of other site, unstageable",0.4999999975,0.14285714265306124,0.22222221827160496,1,1,6,7,37.0
L89.891,"Pressure ulcer of other site, stage 1",0.0,0.0,0.0,0,0,3,3,11.0
L89.892,"Pressure ulcer of other site, stage 2",0.0,0.0,0.0,0,0,8,8,41.0
L89.893,"Pressure ulcer of other site, stage 3",0.0,0.0,0.0,0,0,6,6,19.0
L89.894,"Pressure ulcer of other site, stage 4",0.0,0.0,0.0,0,0,2,2,10.0
L89.899,"Pressure ulcer of other site, unspecified stage",0.0,0.0,0.0,0,3,12,12,37.0
L90.0,Lichen sclerosus et atrophicus,0.28571428551020406,0.571428570612245,0.3809523761451248,4,10,3,7,31.0
L90.5,Scar conditions and fibrosis of skin,0.33333333277777777,0.2222222219753086,0.2666666615111111,2,4,7,9,48.0
L91.0,Hypertrophic scar,0.0,0.0,0.0,0,1,2,2,11.0
L91.8,Other hypertrophic disorders of the skin,0.0,0.0,0.0,0,0,3,3,13.0
L92.0,Granuloma annulare,0.0,0.0,0.0,0,0,2,2,7.0
L92.8,Other granulomatous disorders of the skin and subcutaneous tissue,0.0,0.0,0.0,0,2,4,4,19.0
L92.9,"Granulomatous disorder of the skin and subcutaneous tissue, unspecified",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,15.0
L93.0,Discoid lupus erythematosus,0.7142857137755102,0.7692307686390532,0.7407407351989027,10,4,3,13,54.0
L94.0,Localized scleroderma [morphea],0.0,0.0,0.0,0,0,3,3,6.0
L94.2,Calcinosis cutis,0.0,0.0,0.0,0,0,1,1,9.0
L94.9,"Localized connective tissue disorder, unspecified",0.0,0.0,0.0,0,0,2,2,11.0
L95.8,Other vasculitis limited to the skin,0.374999999765625,0.8571428559183674,0.5217391257466919,6,10,1,7,33.0
L95.9,"Vasculitis limited to the skin, unspecified",0.0,0.0,0.0,0,0,3,3,14.0
L97.119,Non-pressure chronic ulcer of right thigh with unspecified severity,0.0,0.0,0.0,0,0,5,5,16.0
L97.129,Non-pressure chronic ulcer of left thigh with unspecified severity,0.0,0.0,0.0,0,0,3,3,9.0
L97.211,Non-pressure chronic ulcer of right calf limited to breakdown of skin,0.0,0.0,0.0,0,0,4,4,14.0
L97.219,Non-pressure chronic ulcer of right calf with unspecified severity,0.9999999900000002,0.039999999984,0.07692307612426036,1,0,24,25,58.0
L97.221,Non-pressure chronic ulcer of left calf limited to breakdown of skin,0.0,0.0,0.0,0,0,3,3,15.0
L97.229,Non-pressure chronic ulcer of left calf with unspecified severity,0.3333333322222222,0.03703703702331961,0.06666666482222226,1,2,26,27,67.0
L97.311,Non-pressure chronic ulcer of right ankle limited to breakdown of skin,0.0,0.0,0.0,0,0,4,4,9.0
L97.319,Non-pressure chronic ulcer of right ankle with unspecified severity,0.6666666644444444,0.1111111110493827,0.190476187845805,2,1,16,18,61.0
L97.321,Non-pressure chronic ulcer of left ankle limited to breakdown of skin,0.0,0.0,0.0,0,0,3,3,16.0
L97.329,Non-pressure chronic ulcer of left ankle with unspecified severity,0.46153846118343195,0.21428571420918366,0.2926829223557406,6,7,22,28,75.0
L97.409,Non-pressure chronic ulcer of unspecified heel and midfoot with unspecified severity,0.0,0.0,0.0,0,0,1,1,8.0
L97.411,Non-pressure chronic ulcer of right heel and midfoot limited to breakdown of skin,0.0,0.0,0.0,0,0,5,5,26.0
L97.412,Non-pressure chronic ulcer of right heel and midfoot with fat layer exposed,0.0,0.0,0.0,0,0,2,2,8.0
L97.414,Non-pressure chronic ulcer of right heel and midfoot with necrosis of bone,0.0,0.0,0.0,0,0,4,4,18.0
L97.416,Non-pressure chronic ulcer of right heel and midfoot with bone involvement without evidence of necrosis,0.0,0.0,0.0,0,0,2,2,11.0
L97.418,Non-pressure chronic ulcer of right heel and midfoot with other specified severity,0.0,0.0,0.0,0,0,5,5,26.0
L97.419,Non-pressure chronic ulcer of right heel and midfoot with unspecified severity,0.28395061724889503,0.4423076922226331,0.3458646568398441,23,58,29,52,260.0
L97.421,Non-pressure chronic ulcer of left heel and midfoot limited to breakdown of skin,0.0,0.0,0.0,0,1,6,6,30.0
L97.424,Non-pressure chronic ulcer of left heel and midfoot with necrosis of bone,0.0,0.0,0.0,0,0,3,3,15.0
L97.426,Non-pressure chronic ulcer of left heel and midfoot with bone involvement without evidence of necrosis,0.0,0.0,0.0,0,0,3,3,17.0
L97.428,Non-pressure chronic ulcer of left heel and midfoot with other specified severity,0.0,0.0,0.0,0,0,4,4,19.0
L97.429,Non-pressure chronic ulcer of left heel and midfoot with unspecified severity,0.35135135130387146,0.44827586199167657,0.39393938895316816,26,48,32,58,281.0
L97.509,Non-pressure chronic ulcer of other part of unspecified foot with unspecified severity,0.0,0.0,0.0,0,0,4,4,18.0
L97.511,Non-pressure chronic ulcer of other part of right foot limited to breakdown of skin,0.0,0.0,0.0,0,0,16,16,48.0
L97.512,Non-pressure chronic ulcer of other part of right foot with fat layer exposed,0.0,0.0,0.0,0,0,2,2,10.0
L97.514,Non-pressure chronic ulcer of other part of right foot with necrosis of bone,0.0,0.0,0.0,0,6,8,8,41.0
L97.516,Non-pressure chronic ulcer of other part of right foot with bone involvement without evidence of necrosis,0.0,0.0,0.0,0,0,7,7,25.0
L97.518,Non-pressure chronic ulcer of other part of right foot with other specified severity,0.0,0.0,0.0,0,0,12,12,36.0
L97.519,Non-pressure chronic ulcer of other part of right foot with unspecified severity,0.44848484845766756,0.5692307691869822,0.5016949102906062,74,91,56,130,509.0
L97.521,Non-pressure chronic ulcer of other part of left foot limited to breakdown of skin,0.0,0.0,0.0,0,0,9,9,48.0
L97.522,Non-pressure chronic ulcer of other part of left foot with fat layer exposed,0.0,0.0,0.0,0,0,2,2,9.0
L97.524,Non-pressure chronic ulcer of other part of left foot with necrosis of bone,0.0,0.0,0.0,0,0,7,7,34.0
L97.526,Non-pressure chronic ulcer of other part of left foot with bone involvement without evidence of necrosis,0.0,0.0,0.0,0,0,6,6,20.0
L97.528,Non-pressure chronic ulcer of other part of left foot with other specified severity,0.0,0.0,0.0,0,0,8,8,41.0
L97.529,Non-pressure chronic ulcer of other part of left foot with unspecified severity,0.5592105262789993,0.5592105262789993,0.5592105212789993,85,67,67,152,498.0
L97.811,Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin,0.0,0.0,0.0,0,0,10,10,19.0
L97.819,Non-pressure chronic ulcer of other part of right lower leg with unspecified severity,0.4999999975,0.04347826085066162,0.079999998464,1,1,22,23,113.0
L97.821,Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin,0.0,0.0,0.0,0,0,10,10,24.0
L97.829,Non-pressure chronic ulcer of other part of left lower leg with unspecified severity,0.0,0.0,0.0,0,1,32,32,109.0
L97.909,Non-pressure chronic ulcer of unspecified part of unspecified lower leg with unspecified severity,0.0,0.0,0.0,0,0,4,4,19.0
L97.911,Non-pressure chronic ulcer of unspecified part of right lower leg limited to breakdown of skin,0.0,0.0,0.0,0,0,2,2,8.0
L97.919,Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity,0.0,0.0,0.0,0,1,37,37,72.0
L97.921,Non-pressure chronic ulcer of unspecified part of left lower leg limited to breakdown of skin,0.0,0.0,0.0,0,0,2,2,11.0
L97.929,Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity,0.0,0.0,0.0,0,2,39,39,79.0
L98.2,Febrile neutrophilic dermatosis [Sweet],0.8571428559183674,0.6666666659259258,0.749999994140625,6,1,3,9,43.0
L98.411,Non-pressure chronic ulcer of buttock limited to breakdown of skin,0.0,0.0,0.0,0,0,3,3,11.0
L98.419,Non-pressure chronic ulcer of buttock with unspecified severity,0.0,0.0,0.0,0,0,6,6,28.0
L98.429,Non-pressure chronic ulcer of back with unspecified severity,0.0,0.0,0.0,0,0,10,10,26.0
L98.491,Non-pressure chronic ulcer of skin of other sites limited to breakdown of skin,0.0,0.0,0.0,0,1,7,7,34.0
L98.498,Non-pressure chronic ulcer of skin of other sites with other specified severity,0.0,0.0,0.0,0,0,2,2,11.0
L98.499,Non-pressure chronic ulcer of skin of other sites with unspecified severity,0.30769230745562126,0.10256410253780407,0.15384615003698232,4,9,35,39,118.0
L98.7,Excessive and redundant skin and subcutaneous tissue,0.49999999916666665,0.7499999981250001,0.5999999940000001,3,3,1,4,20.0
L98.8,Other specified disorders of the skin and subcutaneous tissue,0.0,0.0,0.0,0,7,21,21,78.0
L98.9,"Disorder of the skin and subcutaneous tissue, unspecified",0.19999999986666667,0.16666666657407406,0.18181817674931142,3,12,15,18,87.0
M00.011,"Staphylococcal arthritis, right shoulder",0.0,0.0,0.0,0,1,3,3,17.0
M00.012,"Staphylococcal arthritis, left shoulder",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,13.0
M00.051,"Staphylococcal arthritis, right hip",0.49999999916666665,0.5999999988,0.5454545395041324,3,3,2,5,17.0
M00.052,"Staphylococcal arthritis, left hip",0.0,0.0,0.0,0,2,3,3,16.0
M00.061,"Staphylococcal arthritis, right knee",0.18181818165289254,0.2857142853061225,0.22222221722222232,2,9,5,7,33.0
M00.062,"Staphylococcal arthritis, left knee",0.4444444439506172,0.7999999984,0.5714285660204083,4,5,1,5,26.0
M00.251,"Other streptococcal arthritis, right hip",0.0,0.0,0.0,0,3,1,1,8.0
M00.262,"Other streptococcal arthritis, left knee",0.0,0.0,0.0,0,0,1,1,7.0
M00.811,"Arthritis due to other bacteria, right shoulder",0.0,0.0,0.0,0,0,1,1,8.0
M00.851,"Arthritis due to other bacteria, right hip",0.0,0.0,0.0,0,2,3,3,13.0
M00.852,"Arthritis due to other bacteria, left hip",0.0,0.0,0.0,0,5,3,3,15.0
M00.861,"Arthritis due to other bacteria, right knee",0.0,0.0,0.0,0,0,7,7,17.0
M00.862,"Arthritis due to other bacteria, left knee",0.0,0.0,0.0,0,0,3,3,11.0
M00.9,"Pyogenic arthritis, unspecified",0.3999999992,0.1111111110493827,0.17391303992438567,2,3,16,18,90.0
M02.30,"Reiter's disease, unspecified site",0.0,0.0,0.0,0,0,2,2,8.0
M04.1,Periodic fever syndromes,0.3999999992,0.999999995,0.5714285657142857,2,3,0,2,11.0
M05.10,Rheumatoid lung disease with rheumatoid arthritis of unspecified site,0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,12.0
M05.9,"Rheumatoid arthritis with rheumatoid factor, unspecified",0.999999995,0.11764705875432525,0.21052631368421054,2,0,15,17,38.0
M06.00,"Rheumatoid arthritis without rheumatoid factor, unspecified site",0.470588235017301,0.319999999872,0.380952375952381,8,9,17,25,79.0
M06.09,"Rheumatoid arthritis without rheumatoid factor, multiple sites",0.0,0.0,0.0,0,9,4,4,11.0
M06.1,Adult-onset Still's disease,0.7999999984,0.9999999975,0.8888888819753088,4,1,0,4,19.0
M06.4,Inflammatory polyarthropathy,0.3333333322222222,0.1111111109876543,0.16666666263888896,1,2,8,9,34.0
M06.80,"Other specified rheumatoid arthritis, unspecified site",0.0,0.0,0.0,0,0,2,2,8.0
M06.861,"Other specified rheumatoid arthritis, right knee",0.0,0.0,0.0,0,0,2,2,8.0
M06.9,"Rheumatoid arthritis, unspecified",0.7609890109681047,0.8993506493214496,0.8244047569149484,277,87,31,308,1496.0
M08.00,Unspecified juvenile rheumatoid arthritis of unspecified site,0.0,0.0,0.0,0,4,4,4,14.0
M10.00,"Idiopathic gout, unspecified site",0.0,0.0,0.0,0,0,2,2,10.0
M10.061,"Idiopathic gout, right knee",0.0,0.0,0.0,0,1,2,2,9.0
M10.071,"Idiopathic gout, right ankle and foot",0.0,0.0,0.0,0,3,3,3,18.0
M10.072,"Idiopathic gout, left ankle and foot",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,10.0
M10.09,"Idiopathic gout, multiple sites",0.0,0.0,0.0,0,0,2,2,8.0
M10.9,"Gout, unspecified",0.6919000756949895,0.8780019212211528,0.7739204014989344,914,407,127,1041,4450.0
M11.20,"Other chondrocalcinosis, unspecified site",0.3333333322222222,0.07142857137755101,0.11764705577854677,1,2,13,14,66.0
M11.231,"Other chondrocalcinosis, right wrist",0.999999995,0.999999995,0.9999999900000001,2,0,0,2,10.0
M11.232,"Other chondrocalcinosis, left wrist",0.33333333277777777,0.6666666644444444,0.44444443901234576,2,4,1,3,16.0
M11.261,"Other chondrocalcinosis, right knee",0.6249999992187499,0.7142857132653061,0.6666666608,5,3,2,7,35.0
M11.262,"Other chondrocalcinosis, left knee",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,15.0
M11.29,"Other chondrocalcinosis, multiple sites",0.0,0.0,0.0,0,1,2,2,12.0
M12.80,"Other specific arthropathies, not elsewhere classified, unspecified site",0.0,0.0,0.0,0,0,2,2,10.0
M13.0,"Polyarthritis, unspecified",0.6666666644444444,0.3999999992,0.49999999406250006,2,1,3,5,22.0
M13.80,"Other specified arthritis, unspecified site",0.0,0.0,0.0,0,2,10,10,34.0
M13.842,"Other specified arthritis, left hand",0.0,0.0,0.0,0,0,2,2,7.0
M13.861,"Other specified arthritis, right knee",0.0,0.0,0.0,0,0,5,5,19.0
M13.862,"Other specified arthritis, left knee",0.0,0.0,0.0,0,0,4,4,21.0
M13.89,"Other specified arthritis, multiple sites",0.0,0.0,0.0,0,0,4,4,20.0
M14.671,"Charcot's joint, right ankle and foot",0.6666666644444444,0.6666666644444444,0.6666666594444445,2,1,1,3,13.0
M14.672,"Charcot's joint, left ankle and foot",0.0,0.0,0.0,0,3,2,2,12.0
M15.8,Other polyosteoarthritis,0.0,0.0,0.0,0,0,2,2,8.0
M15.9,"Polyosteoarthritis, unspecified",0.0,0.0,0.0,0,0,12,12,61.0
M16.0,Bilateral primary osteoarthritis of hip,0.16666666638888888,0.04347826085066162,0.06896551391200967,1,5,22,23,108.0
M16.10,"Unilateral primary osteoarthritis, unspecified hip",0.9999999900000002,0.08333333326388888,0.1538461521893491,1,0,11,12,56.0
M16.11,"Unilateral primary osteoarthritis, right hip",0.6712328766203791,0.830508474435507,0.7424242373679982,49,24,10,59,297.0
M16.12,"Unilateral primary osteoarthritis, left hip",0.830508474435507,0.777777777654321,0.8032786833982801,49,10,14,63,256.0
M16.51,"Unilateral post-traumatic osteoarthritis, right hip",0.999999995,0.6666666644444444,0.799999992,2,0,1,3,12.0
M16.52,"Unilateral post-traumatic osteoarthritis, left hip",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,9.0
M16.7,Other unilateral secondary osteoarthritis of hip,0.0,0.0,0.0,0,0,2,2,8.0
M17.0,Bilateral primary osteoarthritis of knee,0.47272727268429754,0.49523809519092976,0.483720925190265,52,58,53,105,490.0
M17.10,"Unilateral primary osteoarthritis, unspecified knee",0.2727272724793388,0.13636363630165288,0.18181817726354463,3,8,19,22,96.0
M17.11,"Unilateral primary osteoarthritis, right knee",0.6372549018983084,0.7558139534004868,0.6914893566647805,65,37,21,86,456.0
M17.12,"Unilateral primary osteoarthritis, left knee",0.6666666666031746,0.8045977010569428,0.7291666616346572,70,35,17,87,395.0
M17.31,"Unilateral post-traumatic osteoarthritis, right knee",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,16.0
M17.32,"Unilateral post-traumatic osteoarthritis, left knee",0.0,0.0,0.0,0,0,4,4,13.0
M17.9,"Osteoarthritis of knee, unspecified",0.5555555549382716,0.07246376810544004,0.128205126130835,5,4,64,69,259.0
M19.011,"Primary osteoarthritis, right shoulder",0.5333333329777777,0.2857142856122449,0.37209301853975124,8,7,20,28,136.0
M19.012,"Primary osteoarthritis, left shoulder",0.6999999996499999,0.3999999998857143,0.509090904277686,14,6,21,35,139.0
M19.019,"Primary osteoarthritis, unspecified shoulder",0.4999999975,0.14285714265306124,0.22222221827160496,1,1,6,7,37.0
